episode,timestep,reward
51964,1354000,-264.483
51976,1356000,-254.8709
51985,1358000,-252.0392
52001,1360000,-263.9657
52018,1362000,-256.6429
52035,1364000,-267.8901
52050,1366000,-260.6548
52060,1368000,-264.5632
52078,1370000,-274.9937
52094,1372000,-255.9479
52106,1374000,-249.589
52122,1376000,-259.6402
52133,1378000,-264.9203
52143,1380000,-261.3717
52159,1382000,-246.5802
52174,1384000,-249.5265
52187,1386000,-248.6034
52205,1388000,-258.3614
52215,1390000,-263.5036
52229,1392000,-269.727
52235,1394000,-222.7603
52245,1396000,-279.5046
52266,1398000,-261.9864
52280,1400000,-262.2798
52299,1402000,-257.9823
52310,1404000,-269.9084
52327,1406000,-255.7559
52344,1408000,-263.5181
52357,1410000,-240.4269
52376,1412000,-262.313
52392,1414000,-265.5929
52409,1416000,-270.1419
52425,1418000,-256.0443
52439,1420000,-265.2987
52448,1422000,-259.8737
52459,1424000,-257.3789
52468,1426000,-277.1428
52484,1428000,-262.1766
52501,1430000,-264.2241
52512,1432000,-259.172
52522,1434000,-265.4744
52534,1436000,-264.0689
52551,1438000,-259.5769
52564,1440000,-241.2917
52577,1442000,-244.4434
52587,1444000,-252.2217
52600,1446000,-272.4511
52612,1448000,-246.76
52625,1450000,-253.0179
52641,1452000,-249.36
52649,1454000,-245.5839
52661,1456000,-261.6307
52671,1458000,-264.5415
52685,1460000,-271.1608
52701,1462000,-265.89
52716,1464000,-271.5031
52734,1466000,-269.345
52748,1468000,-262.6532
52758,1470000,-259.7308
52767,1472000,-261.9257
52783,1474000,-258.9872
52792,1476000,-262.0642
52807,1478000,-262.743
52819,1480000,-261.8202
52832,1482000,-261.4886
52851,1484000,-271.0935
52867,1486000,-260.5625
52880,1488000,-231.4993
52892,1490000,-258.2797
52912,1492000,-268.2316
52931,1494000,-264.0319
52951,1496000,-268.9228
52966,1498000,-265.3566
52982,1500000,-270.9957
52985,1502000,-268.1777
52993,1504000,-172.5696
52999,1506000,-236.0181
53003,1508000,-233.794
53009,1510000,-248.9845
53014,1512000,-199.2393
53017,1514000,-131.7723
53020,1516000,-131.4032
53025,1518000,-219.8263
53029,1520000,-254.6662
53032,1522000,-14.2607
53038,1524000,-235.4943
53042,1526000,-243.8959
53050,1528000,-209.1177
53056,1530000,-194.2985
53060,1532000,-174.2183
53063,1534000,-245.3872
53068,1536000,-240.9364
53076,1538000,-234.1985
53081,1540000,-182.0847
53086,1542000,-272.5276
53092,1544000,-266.388
53100,1546000,-173.6951
53102,1548000,-80.7225
53106,1550000,-165.5625
53123,1552000,-249.5641
53129,1554000,-203.0488
53132,1556000,-118.9262
53139,1558000,-229.5547
53144,1560000,-227.2387
53149,1562000,-180.7257
53155,1564000,-210.5276
53159,1566000,-227.2081
53164,1568000,-125.3517
53170,1570000,-241.4023
53172,1572000,-104.6819
53179,1574000,-234.8582
53192,1576000,-239.2417
53196,1578000,-162.5994
53202,1580000,-253.5674
53209,1582000,-214.8715
53213,1584000,-152.533
53217,1586000,-82.8123
53221,1588000,-239.3869
53228,1590000,-206.1247
53232,1592000,-171.1645
53236,1594000,-265.7407
53247,1596000,-260.169
53249,1598000,-72.642
53256,1600000,-236.6912
53263,1602000,-246.998
53267,1604000,-216.2333
53271,1606000,-168.2197
53279,1608000,-271.1791
53282,1610000,-146.2788
53286,1612000,-108.2345
53289,1614000,-221.1105
53294,1616000,-200.1849
53300,1618000,-232.7476
53305,1620000,-202.3573
53310,1622000,-186.8401
53312,1624000,85.7393
53317,1626000,-267.2032
53323,1628000,-228.7484
53326,1630000,-52.6742
53329,1632000,-160.7865
53340,1634000,-219.1068
53350,1636000,-240.0349
53352,1638000,-79.4768
53363,1640000,-233.848
53366,1642000,-164.2521
53376,1644000,-260.0826
53382,1646000,-200.8427
53386,1648000,-199.6177
53397,1650000,-258.9186
53400,1652000,-150.3045
53403,1654000,-120.9599
53411,1656000,-219.1631
53415,1658000,-178.338
53418,1660000,-18.2402
53426,1662000,-251.959
53430,1664000,-93.5568
53433,1666000,-36.1853
53436,1668000,-138.4071
53441,1670000,-177.7511
53447,1672000,-229.759
53449,1674000,-62.1411
53452,1676000,-26.2908
53458,1678000,-231.8924
53468,1680000,-256.4164
53473,1682000,-231.784
53475,1684000,85.7393
53479,1686000,-173.1359
53483,1688000,-89.7412
53486,1690000,-125.3957
53493,1692000,-230.5183
53497,1694000,-80.107
53499,1696000,-84.5932
53510,1698000,-254.5363
53513,1700000,-263.9749
53520,1702000,-176.302
53531,1704000,-240.6683
53539,1706000,-193.9679
53547,1708000,-256.0688
53551,1710000,-238.5982
53553,1712000,-76.4291
53556,1714000,-74.8195
53561,1716000,-190.226
53570,1718000,-205.1666
53580,1720000,-260.1332
53585,1722000,-190.3059
53589,1724000,-156.285
53593,1726000,-90.6384
53597,1728000,-176.3401
53600,1730000,-40.0487
53604,1732000,-170.0691
53608,1734000,-248.4688
53613,1736000,-178.1455
53616,1738000,-236.4282
53625,1740000,-250.4218
53630,1742000,-202.1606
53637,1744000,-214.6772
53640,1746000,-148.1218
53648,1748000,-206.2625
53651,1750000,-28.2317
53654,1752000,-155.503
53658,1754000,-108.3138
53660,1756000,-247.0239
53663,1758000,-144.3697
53666,1760000,-24.9416
53668,1762000,91.7018
53670,1764000,88.9787
53673,1766000,-21.5981
53677,1768000,-107.6065
53680,1770000,-243.6537
53683,1772000,-29.1137
53685,1774000,71.6946
53687,1776000,28.8019
53690,1778000,-45.1059
53692,1780000,58.6604
53694,1782000,86.8591
53696,1784000,87.8589
53698,1786000,-90.0801
53700,1788000,85.7393
53704,1790000,-163.3772
53706,1792000,-62.1411
53708,1794000,67.7107
53713,1796000,-185.0582
53715,1798000,-90.538
53718,1800000,-138.0809
53721,1802000,-41.4274
53724,1804000,-36.565
53726,1806000,57.7265
53728,1808000,-106.173
53730,1810000,-61.9281
53734,1812000,-170.7037
53736,1814000,89.9784
53740,1816000,-59.0738
53743,1818000,-122.5269
53746,1820000,-117.4389
53748,1822000,53.687
53751,1824000,-35.6612
53755,1826000,-97.6353
53757,1828000,-92.324
53759,1830000,32.2306
